sourceId,推广组,推广计划,创意,点击日期,点击时间,广告位,URL,城市,省,exchange,竞价模式,扣费(元)
WQNo0EDLVj40,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:44:09,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,沧州,河北,MAX精选,CPC,0.77
WQNWkYKLCi10,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,11:40:14,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135700?realtime,其他,重庆,MAX精选,CPC,2.56
WQOhA4rhUTd0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:19:46,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/465lloli84i8fran2nf8cicnvgk?from=mini,南平,福建,MAX精选,CPC,3.6
WQoIX005Mo60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:32:11,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,杭州,浙江,MAX精选,CPC,1.17
wQPoJDuquAG0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,02:28:59,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,梅州,广东,MAX精选,CPC,0.89
WQpXnxpdT0G0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:43:29,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,其他,天津,MAX精选,CPC,2.69
WQRdpHhAXRd0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:32:43,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,南通,江苏,MAX精选,CPC,0.85
WQrXHoyuXsU0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:28:39,360导航娱乐_其他_其他_商品推荐广告尺寸_矩形_30k|娱乐详情页图加广告js,http://yule.360.cn/content/137049,其他,北京,MAX精选,CPC,1.97
wQSG744i8660,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:29:07,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/133204?realtime,四平,吉林,MAX精选,CPC,2.97
WQTmKNIot900,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,11:44:15,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/96598,南昌,江西,MAX精选,CPC,3.45
wQUJsr8dBPy0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:21:06,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/345i6vrht5n8ce87v327pl84e18?from=mini,银川,宁夏,MAX精选,CPC,4.65
wQZ6Ie0NsI00,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:25:24,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/36dafsk3kvj8mf9fp6s5l0stbg2?from=mini,苏州,江苏,MAX精选,CPC,2.82
WQZgxM3ksBd0,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,15:15:43,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/list?tag=精彩图集&from=daohang,金昌市,甘肃,MAX精选,CPC,1.11
WQzxHUq2IU60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:44:08,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,沧州,河北,MAX精选,CPC,0.77
Wt02IsL02a10,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:44:36,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,其他,江苏,MAX精选,CPC,0.92
Wt0BSDa9TW40,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:12,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,其他,天津,MAX精选,CPC,1.58
wt0eBrNASyU0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:33:14,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30nogtvnftj90np1trbb7gqqnqk?from=browser,厦门,福建,MAX精选,CPC,4.47
wt0feQJGv1r0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:41:52,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/vmx5YQaLw5ba?f=html&ucheck=ab24c341b959f3d6deba91362101d818&uid=7ed59e18c64103db0bbc329c85db3e2c&sign=browser&resign=browser&dl=llq_xxl_tj&version=&is_recom=0,南京,江苏,MAX精选,CPC,3.26
Wt0HeXCXfeU0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:27:44,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,绍兴,浙江,MAX精选,CPC,4.27
Wt0Q7YUbKV40,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,15:07:33,网易_内容页_三屏_660x220_矩形_30k|文章内页第10条大图模式600,news.163.com,广州,广东,MAX精选,CPC,4.17
Wt0Ru4rw59U0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,03:18:53,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,商洛,陕西,MAX精选,CPC,0.74
Wt0urwTsBU60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:48:19,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,其他,上海,MAX精选,CPC,0.88
Wt20DU0uiKd0,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,11:36:40,网易_频道页_二屏_660x220_矩形_30k|通发位除大事件第10条大图模式,news.163.com,其他,其他,MAX精选,CPC,0.3
wt2HKo1GAb00,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:57:00,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,张家口,河北,MAX精选,CPC,3.01
Wt3de2Z6omr0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,03:10:39,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/list?tag=精彩图集,深圳,广东,MAX精选,CPC,2.93
Wt5JNbBBbqI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:39,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,南京,江苏,MAX精选,CPC,1.67
wt5YdV5NTf10,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:41:43,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,沈阳,辽宁,MAX精选,CPC,3.85
Wt6b1zaVzrI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:56:52,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,晋中,山西,MAX精选,CPC,1.75
wt6CGWKfEt20,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:05:50,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30qf3pskue88u698mjpodi0gfl6?from=mini,广州,广东,MAX精选,CPC,4.22
Wt6FBJt2Gp00,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:28:31,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/41mhn2gvnv094bqotvh18qko9hj?from=browser,洛阳,河南,MAX精选,CPC,6.49
Wt7HSBAcqy10,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:28:28,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,东莞,广东,MAX精选,CPC,1.31
WtA0JkyGn640,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:40:00,北青网_内容页_首屏_300x250_矩形_30k|文章通发页右侧首屏矩形,http://adhz.ynet.com/iframe/yuanyang_1_1127.html?mid=0Re8Xw_1041550&w=300&h=250,长春,吉林,MAX精选,CPC,0.49
wtaH0oZuFbr0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:17:28,360全能看_内容页_首屏_300x250_矩形_30k|详情页右侧矩形,http://sh.qihoo.com/pc/detail?url=http%3A%2F%2Fzm.news.so.com%2F1e26007e202120ffd129d2e801e4398d&check=981bf0f5cb92a987&uid=e724f795348fb6b58d4445bab13994c0&sign=nds,沈阳,辽宁,MAX精选,CPC,5
wtbABvxqrGo0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:53:34,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/430c0hku86h93ao1codum2fc6e5?from=browser,商丘,河南,MAX精选,CPC,4.38
WtBfZYGSBGr0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:23:42,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31p6nnrsrf795eb0q69hoc1pt3i?from=mini,达州,四川,MAX精选,CPC,3.04
WtdgmwiqhUY0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:44:17,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,沧州,河北,MAX精选,CPC,0.77
WteD6ZFsFR00,New-36计2-新闻锦囊-防御为王,新闻流量锦囊,防御为王728x90.swf,2017/05/22,15:39:47,北京时间_内容页_其他_728x90_横幅_30k|详情页评论下,http://item.btime.com/45pg3ukgrdr8v1ouek0j6oap0ij,宁德,福建,MAX精选,CPC,4.78
WteTzfMKnt00,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,15:43:26,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/list?tag=%E5%A5%BD%E5%A5%87%E5%BF%83&tonality=%E8%BD%BB%E6%9D%BE%E4%B8%80%E5%88%BB&from=daohang,六安,安徽,MAX精选,CPC,2.73
WtGPhn6aLqL0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:32:46,酷6网_内容页_首屏_300x250_矩形_30k|播放页播放器下右侧矩形01,"http://www.ku6.com/bd_native/render.html?id=1014354&mode=sync&size=300,250",海口,海南,MAX精选,CPC,1.08
WtIe5LsbH040,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:32:51,360导航娱乐_其他_其他_商品推荐广告尺寸_矩形_30k|娱乐详情页图加广告js,http://yule.360.cn/content/137306,辽阳,辽宁,MAX精选,CPC,0.59
Wtiee2x50sI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:22,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,郑州,河南,MAX精选,CPC,1.79
WtiFkL7AZKj0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:06,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,韶关,广东,MAX精选,CPC,1.73
wtJ0Th7a2TI0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:21:26,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/137047,深圳,广东,MAX精选,CPC,1.2
WtJcmNmOTUY0,A-36计2-守卫家园-广告位计划,360小视频-300*250,300x250.swf,2017/05/22,11:24:32,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/xr4q8dd73kj9d?dl=dh_cnak_4,哈尔滨,黑龙江,MAX精选,CPC,1.89
wtJLc6LHS7y0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,02:04:25,360导航娱乐_其他_其他_商品推荐广告尺寸_矩形_30k|娱乐详情页图加广告js,http://yule.360.cn/content/134591,上海市辖区,上海,MAX精选,CPC,0.31
WtjpCIUYyRI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,15:11:35,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,咸阳,陕西,MAX精选,CPC,0.79
WtLm8NISLjU0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:28:58,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/43javbn961v800po2t2aceqj9dc?from=browser,温州,浙江,MAX精选,CPC,2.91
wtlN4KwuWBy0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:25:28,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31aegg92pa18m4raf5704fsg5rb?from=browser,邯郸,河北,MAX精选,CPC,2.99
wtLprAwu4R60,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:57:04,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3624v7k7rsi9h0qfisfvdov6rn8?from=browser,凉山州,四川,MAX精选,CPC,4.64
wtMbGJ00naZ0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:13:10,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/40v93ifjbmq8mppjd1qt4nv7b02?from=browser,湛江,广东,MAX精选,CPC,4.56
wtmD9gcptsj0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:01:15,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/32qnh1pr5g88p2rfvjcpalelogr?from=mini,其他,天津,MAX精选,CPC,3.88
WtmOdRhUWrL0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:48:54,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,南京,江苏,MAX精选,CPC,1.59
WtmrJ2Alp4r0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:11:49,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,成都,四川,MAX精选,CPC,3.61
WtOhRngBKtj0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,15:59:56,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/134613,惠州,广东,MAX精选,CPC,2.72
wtOlJKIgtA60,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:53:21,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35ihu86og729b7op4ar6hd9vpej?from=browser,南宁,广西,MAX精选,CPC,6.86
WtOlUIATCAy0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:55:33,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30ij4tqdoib8a596nuv0nqllidk?from=mini,郑州,河南,MAX精选,CPC,2.68
wtoXez4E5aI0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:01:48,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/EoRq9rqprRYb?dl=kjxzs_yxxwtc,其他,高雄市,MAX精选,CPC,3.86
WtP1ETCe3s60,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:07:26,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/314qtmh56t18ps9hccn8vnibjtc?from=mini,其他,上海,MAX精选,CPC,3.36
WtpvD0fCWmy0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:17,360导航娱乐_内容页_首屏_商品推荐广告尺寸_矩形_30k|详情页右侧今日推荐_单品人群定向,http://yule.360.cn/content/135937,衡阳,湖南,MAX精选,CPC,0.6
wtQoFICQS620,A-36计2-守卫家园-广告位计划,360娱乐-固定-728*90,728x90.swf,2017/05/22,02:24:30,360导航娱乐_频道页_其他_728x90_横幅_30k|详情页中通横幅,http://yule.360.cn/content/135667?realtime,梧州,广西,MAX精选,CPC,0.63
Wtr8FpmrQi60,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:51:55,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/37h2djpmmug9pgbnvd38gsghet8?from=mini,武汉,湖北,MAX精选,CPC,3.19
WtrIBYfMZ4G0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,15:59:21,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135793,绍兴,浙江,MAX精选,CPC,1.84
WtrP7EnPXJ20,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,11:36:09,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/132734?realtime,其他,重庆,MAX精选,CPC,2
WtTEeAjk0pZ0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:48:34,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,永州,湖南,MAX精选,CPC,2
WtU28fjWxpd0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,11:28:59,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135667,兰州,甘肃,MAX精选,CPC,0.81
WtUapKhP1eG0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,11:52:53,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135785?realtime,沈阳,辽宁,MAX精选,CPC,1.83
WtUfH2Wr9T60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:40:00,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,成都,四川,MAX精选,CPC,0.81
wtUGZRyKBWL0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:09:21,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/42kkbo4j8t19f0ph4695kk6qgi8?from=haoindex,石家庄,河北,MAX精选,CPC,4.5
WtuS7Zi4rA00,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:16,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,鄂尔多斯,内蒙古,MAX精选,CPC,0.44
WtWUPuUu0y10,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:19:51,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://www.btime.com/auto?from=mini,昆明,云南,MAX精选,CPC,3.37
Wtx60ny60K10,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:07:52,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31vdpda6pjn92urodk1g5gu055d?from=mini,东莞,广东,MAX精选,CPC,3.88
WtZa0U97KU20,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:28:34,酷6网_内容页_首屏_300x250_矩形_30k|播放页播放器右侧矩形,"http://www.ku6.com/bd_native/render.html?id=1014354&mode=sync&size=300,250",汉中,陕西,MAX精选,CPC,1.51
WtzQv1BjVor0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:28:16,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,泉州,福建,MAX精选,CPC,0.79
Wu0ADUznva40,New-36计2-新闻锦囊-防御为王,新闻流量锦囊,防御为王728x90.swf,2017/05/22,15:35:50,北京时间_内容页_其他_728x90_横幅_30k|详情页评论下,http://item.btime.com/04cqtd37ambhhp4q3n8ubgu8rqc,其他,天津,MAX精选,CPC,1.76
Wu1ExhZPE0U0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:59:10,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,淮北,安徽,MAX精选,CPC,2.65
Wu1ZHrv38VL0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:40:49,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,东莞,广东,MAX精选,CPC,0.81
Wu2H1B8EIVG0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:59:36,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/32jkn9r8hq79u5ru203m872vjkr?from=mini,南京,江苏,MAX精选,CPC,3.61
Wu3PjsRGIp40,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:08,二级页导流_其他_其他_商品推荐广告尺寸_矩形_30k|北京时间左侧_配图场景橱窗,http://item.btime.com/33ng9pprr6d95i9tnr7up3djvah?from=hao,其他,天津,MAX精选,CPC,0.63
wu3Sthw78RU0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:01:02,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,葫芦岛,辽宁,MAX精选,CPC,4.65
Wu4hjxmerj00,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:23,首页底部导流_其他_其他_商品推荐广告尺寸_矩形_30k|北京时间左侧_配图场景橱窗,http://item.btime.com/017eebe2u0q6ob6idto45t413do?from=haoindex,洛阳,河南,MAX精选,CPC,1.09
wu698y0Bw1L0,A-36计2-防御为王-广告位计划,36计2-防御为王-4.28,防御为王300x250.swf,2017/05/22,14:53:54,浏览器mini弹窗导流_其他_其他_300x250_矩形_30k|北京时间右侧_固定图形6,http://item.btime.com/34uppukebk392creeif9llqd8f2?from=mini,甘孜州,四川,MAX精选,CPC,5.28
Wu8ulwfLg0j0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:47,网易_内容页_三屏_300x250_矩形_30k|右下角固定位矩形-9,http://news.163.com/17/0522/01/CL0M838M000187VI.html,东莞,广东,MAX精选,CPC,0.8
Wuac5uByRrG0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:40:05,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,其他,山东,MAX精选,CPC,1.77
WuAI7N0HLEr0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:28:19,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,鸡西,黑龙江,MAX精选,CPC,0.83
WuaZ26XndII0,A-36计2-守卫家园-广告位计划,首页底部导流_北京时间左侧_文章内嵌矩形,300x250.swf,2017/05/22,15:11:30,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/30ukh27ubjt8shaujg8clge8sc6?from=haoindex,东营,山东,MAX精选,CPC,4.19
WuCq70Q1gmd0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:31:58,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/XLNZD264K5Jd?dl=llq_tc_tj&ucheck=883e079758dd8e4837e546d47657e1c6&uid=a1dce4b657b4f836b116e265d2ce1f4c&version=&sign=pc&resign=pc&is_recom=0,其他,重庆,MAX精选,CPC,3.54
Wucr8yn3Zy40,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:36:55,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,其他,北京,MAX精选,CPC,0.78
WuE6VwinKGo0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:32:55,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,成都,四川,MAX精选,CPC,0.9
WuEenqCeFey0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,15:15:09,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/136981?realtime,汉中,陕西,MAX精选,CPC,1.56
WuEkNAacEP40,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,15:51:32,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/,苏州,江苏,MAX精选,CPC,0.86
wuesBO7wVdG0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:41:22,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/450rjrvrg5b96jqpm59calentvt?from=browser,东莞,广东,MAX精选,CPC,2.91
wuETQ00jT1Z0,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,14:01:40,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/135867,太原,山西,MAX精选,CPC,1.03
WueYe7RjJi60,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,15:19:28,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/137316?realtime,沈阳,辽宁,MAX精选,CPC,2.77
